year,region,treat,size
2006,bol,mpa,21.5
2006,bol,mpa,25.8
2006,bol,mpa,25.1
2006,bol,mpa,24
2006,bol,mpa,29.3
2006,bol,mpa,22.9
2006,bol,mpa,23
2006,bol,mpa,27
2006,bol,mpa,28.5
2006,bol,mpa,25.2
2006,bol,mpa,22.3
2006,bol,mpa,23.6
2006,bol,mpa,21
2006,bol,mpa,21.6
2006,bol,mpa,23.8
2006,bol,mpa,26.2
2006,bol,mpa,29.2
2006,bol,mpa,26.7
2006,bol,mpa,23.6
2006,bol,mpa,25.2
2006,bol,mpa,23.6
2006,bol,mpa,26.7
2006,bol,mpa,21.4
2006,bol,mpa,22.4
2006,bol,mpa,25
2006,bol,mpa,22.5
2006,bol,mpa,23.8
2006,bol,mpa,28.1
2006,bol,mpa,26.2
2006,bol,mpa,23
2006,bol,mpa,21
2006,bol,mpa,23.1
2006,bol,mpa,25
2006,bol,mpa,21.1
2006,bol,mpa,21.2
2006,bol,mpa,23.2
2006,bol,mpa,25.3
2006,bol,mpa,22
2006,bol,mpa,23
2006,bol,mpa,24.4
2006,bol,mpa,24.1
2006,bol,mpa,25.8
2006,bol,mpa,24
2006,bol,mpa,24.9
2006,bol,mpa,16.6
2006,bol,mpa,23.2
2006,bol,mpa,21.6
2006,bol,mpa,25.6
2006,bol,mpa,22.8
2006,bol,mpa,25.1
2006,bol,mpa,23
2006,bol,mpa,25.5
2006,bol,mpa,23.3
2006,bol,mpa,26.2
2006,bol,mpa,23
2006,bol,mpa,23.2
2006,bol,mpa,22.9
2006,bol,mpa,29.2
2006,bol,mpa,24.4
2006,bol,mpa,25.5
2006,bol,mpa,32
2006,bol,mpa,19
2006,bol,mpa,23.2
2006,bol,mpa,30.3
2006,bol,mpa,20.5
2006,bol,mpa,23.5
2006,bol,mpa,22
2006,bol,mpa,27.6
2006,bol,mpa,25
2006,bol,mpa,20.7
2006,bol,mpa,23
2006,bol,mpa,27.8
2006,bol,mpa,24.7
2006,bol,mpa,22.2
2006,bol,mpa,26.3
2006,bol,con,29
2006,bol,con,22.1
2006,bol,con,28.7
2006,bol,con,25
2006,bol,con,22.1
2006,bol,con,29
2006,bol,con,18.1
2006,bol,con,24.5
2006,bol,con,17.6
2006,bol,con,26.1
2006,bol,con,26.1
2006,bol,con,26.6
2006,bol,con,26.2
2006,bol,con,23.6
2006,bol,con,23
2006,bol,con,26.4
2006,bol,con,24.3
2006,bol,con,23.5
2006,bol,con,21.3
2006,bol,con,17.9
2006,bol,con,22.4
2006,bol,con,18.5
2006,bol,con,20.9
2006,bol,con,19.6
2006,bol,con,24
2006,bol,con,25.4
2006,bol,con,19.5
2006,bol,con,22.9
2006,bol,con,26.3
2006,bol,con,26.3
2006,bol,con,21.5
2006,bol,con,27.2
2006,bol,con,25.6
2006,bol,con,22
2006,bol,con,28.7
2006,bol,con,23
2006,bol,con,26.3
2006,bol,con,17.3
2006,bol,con,23.5
2006,bol,con,24.1
2006,bol,con,24.2
2006,bol,con,18.8
2006,bol,con,24
2006,bol,con,24.5
2006,bol,con,27.2
2006,bol,con,22.1
2006,bol,con,23.1
2006,bol,con,23.4
2006,bol,con,28.1
2006,bol,con,17
2006,bol,con,19.1
2006,bol,con,24.5
2007,bol,mpa,28.3
2007,bol,mpa,26.1
2007,bol,mpa,27
2007,bol,mpa,32.6
2007,bol,mpa,29.5
2007,bol,mpa,28
2007,bol,mpa,25.7
2007,bol,mpa,26.6
2007,bol,mpa,28.3
2007,bol,mpa,24.5
2007,bol,mpa,25
2007,bol,mpa,28.3
2007,bol,mpa,18.8
2007,bol,mpa,28.6
2007,bol,mpa,27
2007,bol,mpa,26
2007,bol,mpa,33.2
2007,bol,mpa,22.5
2007,bol,mpa,25.3
2007,bol,mpa,23.2
2007,bol,mpa,27.9
2007,bol,mpa,25.2
2007,bol,mpa,22.6
2007,bol,mpa,22.9
2007,bol,mpa,23.7
2007,bol,mpa,22.2
2007,bol,mpa,24
2007,bol,mpa,29.7
2007,bol,mpa,22.1
2007,bol,mpa,30.4
2007,bol,mpa,21.7
2007,bol,mpa,22.2
2007,bol,mpa,30.1
2007,bol,mpa,21.1
2007,bol,mpa,31.2
2007,bol,mpa,22.1
2007,bol,mpa,24.6
2007,bol,mpa,32
2007,bol,mpa,22.1
2007,bol,mpa,24.9
2007,bol,mpa,27
2007,bol,mpa,23
2007,bol,mpa,22.8
2007,bol,mpa,29
2007,bol,mpa,26.2
2007,bol,mpa,23.8
2007,bol,mpa,20.8
2007,bol,mpa,19.8
2007,bol,mpa,21.8
2007,bol,mpa,26
2007,bol,mpa,19.5
2007,bol,mpa,25.5
2007,bol,mpa,24.9
2007,bol,mpa,25.5
2007,bol,mpa,23.6
2007,bol,mpa,26.5
2007,bol,mpa,32.5
2007,bol,mpa,18
2007,bol,mpa,27.5
2007,bol,mpa,23.2
2007,bol,mpa,21.4
2007,bol,mpa,25.1
2007,bol,mpa,19.5
2007,bol,mpa,21.5
2007,bol,mpa,18.7
2007,bol,mpa,22.2
2007,bol,mpa,25.3
2007,bol,mpa,21.8
2007,bol,mpa,24.7
2007,bol,mpa,27.3
2007,bol,mpa,18.2
2007,bol,mpa,27.2
2007,bol,mpa,26
2007,bol,mpa,23.7
2007,bol,mpa,21.4
2007,bol,mpa,25.3
2007,bol,mpa,23.7
2007,bol,mpa,23
2007,bol,mpa,28.5
2007,bol,mpa,21.4
2007,bol,mpa,27
2007,bol,mpa,25.1
2007,bol,mpa,21.3
2007,bol,mpa,27
2007,bol,mpa,19.5
2007,bol,mpa,20.7
2007,bol,mpa,19.4
2007,bol,mpa,23.3
2007,bol,mpa,19.3
2007,bol,mpa,22.2
2007,bol,mpa,27
2007,bol,mpa,31.4
2007,bol,mpa,24.6
2007,bol,mpa,21.9
2007,bol,mpa,25.5
2007,bol,mpa,24.1
2007,bol,mpa,23.4
2007,bol,mpa,24.9
2007,bol,mpa,19.9
2007,bol,mpa,24
2007,bol,mpa,21.8
2007,bol,mpa,18
2007,bol,mpa,22.7
2007,bol,mpa,27
2007,bol,mpa,29
2007,bol,mpa,26.7
2007,bol,mpa,22.3
2007,bol,mpa,22.7
2007,bol,mpa,24.7
2007,bol,mpa,21.8
2007,bol,mpa,21.6
2007,bol,mpa,24.7
2007,bol,mpa,26
2007,bol,mpa,22.3
2007,bol,mpa,21.1
2007,bol,mpa,24
2007,bol,mpa,22
2007,bol,mpa,32.6
2007,bol,mpa,28.5
2007,bol,mpa,19.7
2007,bol,mpa,21.6
2007,bol,mpa,27.8
2007,bol,mpa,21.7
2007,bol,mpa,21.7
2007,bol,mpa,19.9
2007,bol,mpa,28
2007,bol,mpa,25.2
2007,bol,mpa,30.6
2007,bol,mpa,23.2
2007,bol,mpa,23
2007,bol,mpa,22
2007,bol,mpa,22.1
2007,bol,mpa,23
2007,bol,mpa,24.3
2007,bol,mpa,23.7
2007,bol,mpa,25.1
2007,bol,mpa,29.2
2007,bol,mpa,25
2007,bol,mpa,23.9
2007,bol,mpa,17.3
2007,bol,mpa,23.2
2007,bol,mpa,26.1
2007,bol,mpa,33.2
2007,bol,mpa,29
2007,bol,mpa,27
2007,bol,mpa,32.6
2007,bol,mpa,30.4
2007,bol,mpa,26.9
2007,bol,mpa,25.3
2007,bol,mpa,28
2007,bol,mpa,21.2
2007,bol,mpa,24.2
2007,bol,mpa,20
2007,bol,mpa,21.7
2007,bol,mpa,21.1
2007,bol,mpa,20.7
2007,bol,mpa,28.5
2007,bol,mpa,30.1
2007,bol,mpa,23
2007,bol,mpa,28.7
2007,bol,mpa,30.6
2007,bol,mpa,19
2007,bol,mpa,19
2007,bol,mpa,21.9
2007,bol,mpa,27.3
2007,bol,mpa,27
2007,bol,mpa,23.3
2007,bol,mpa,21.1
2007,bol,mpa,19
2007,bol,mpa,17.1
2007,bol,mpa,18
2007,bol,con,23
2007,bol,con,19.5
2007,bol,con,21.3
2007,bol,con,21.3
2007,bol,con,28.8
2007,bol,con,23.5
2007,bol,con,30.6
2007,bol,con,31.9
2007,bol,con,28.1
2007,bol,con,17.8
2007,bol,con,18.3
2007,bol,con,22.5
2007,bol,con,25.2
2007,bol,con,20.5
2007,bol,con,23.5
2007,bol,con,25.4
2007,bol,con,22.4
2007,bol,con,20.1
2007,bol,con,19.7
2007,bol,con,23.5
2007,bol,con,24.3
2007,bol,con,24.7
2007,bol,con,21.5
2007,bol,con,24.4
2007,bol,con,21.2
2007,bol,con,23
2007,bol,con,22.1
2007,bol,con,17.6
2007,bol,con,28.8
2007,bol,con,22.8
2007,bol,con,23.1
2007,bol,con,23.9
2007,bol,con,25.2
2007,bol,con,28.5
2007,bol,con,22.7
2007,bol,con,21.4
2007,bol,con,20
2007,bol,con,20.6
2007,bol,con,22
2007,bol,con,22.1
2007,bol,con,16.9
2007,bol,con,21.2
2007,bol,con,21.6
2007,bol,con,21.2
2007,bol,con,23
2007,bol,con,18.3
2007,bol,con,20.5
2007,bol,con,24
2007,bol,con,20
2007,bol,con,22
2007,bol,con,17.4
2007,bol,con,19.3
2007,bol,con,24.2
2007,bol,con,23.8
2007,bol,con,22.6
2007,bol,con,18.5
2007,bol,con,22.2
2007,bol,con,28
2007,bol,con,20.3
2007,bol,con,20.2
2007,bol,con,21.3
2007,bol,con,19.8
2007,bol,con,26.5
2007,bol,con,26.7
2007,bol,con,20.7
2007,bol,con,19.7
2007,bol,con,22.1
2007,bol,con,18.8
2007,bol,con,23.5
2007,bol,con,20.8
2007,bol,con,23.6
2007,bol,con,24.7
2007,bol,con,18.2
2007,bol,con,17.7
2007,bol,con,19
2007,bol,con,24.2
2007,bol,con,23.4
2007,bol,con,19.7
2007,bol,con,22
2007,bol,con,27
2007,bol,con,21.6
2007,bol,con,20.6
2007,bol,con,22.7
2007,bol,con,23.2
2007,bol,con,23.8
2007,bol,con,22
2007,bol,con,18.5
2007,bol,con,20.5
2007,bol,con,24.8
2007,bol,con,21.6
2007,bol,con,18
2007,bol,con,24.3
2007,bol,con,26.5
2007,bol,con,22.5
2007,bol,con,22.5
2007,bol,con,24
2007,bol,con,23.4
2007,bol,con,19.8
2008,bol,mpa,26
2008,bol,mpa,29
2008,bol,mpa,25.5
2008,bol,mpa,30.1
2008,bol,mpa,25.5
2008,bol,mpa,27.4
2008,bol,mpa,29
2008,bol,mpa,24.7
2008,bol,mpa,31.7
2008,bol,mpa,19.9
2008,bol,mpa,29.4
2008,bol,mpa,29
2008,bol,mpa,24.6
2008,bol,mpa,30
2008,bol,mpa,21.7
2008,bol,mpa,23.5
2008,bol,mpa,24.7
2008,bol,mpa,25.2
2008,bol,mpa,21.2
2008,bol,mpa,24.7
2008,bol,mpa,30.1
2008,bol,mpa,25.1
2008,bol,mpa,24
2008,bol,mpa,27.4
2008,bol,mpa,24
2008,bol,mpa,21.8
2008,bol,mpa,28
2008,bol,mpa,31.7
2008,bol,mpa,23
2008,bol,mpa,26.5
2008,bol,mpa,23.5
2008,bol,mpa,25.6
2008,bol,mpa,20.5
2008,bol,mpa,24.3
2008,bol,mpa,28.5
2008,bol,mpa,28.6
2008,bol,mpa,22.2
2008,bol,mpa,24.3
2008,bol,mpa,31.5
2008,bol,mpa,26.1
2008,bol,mpa,23.3
2008,bol,mpa,22.6
2008,bol,mpa,27.7
2008,bol,mpa,22.1
2008,bol,mpa,22.4
2008,bol,mpa,26.1
2008,bol,mpa,28.5
2008,bol,mpa,18.5
2008,bol,mpa,23.8
2008,bol,mpa,26.1
2008,bol,mpa,25
2008,bol,mpa,23.6
2008,bol,mpa,25.4
2008,bol,mpa,24.1
2008,bol,mpa,28.2
2008,bol,mpa,23.1
2008,bol,mpa,23.5
2008,bol,mpa,20
2008,bol,mpa,27.6
2008,bol,mpa,23
2008,bol,mpa,20
2008,bol,mpa,28
2008,bol,mpa,30.1
2008,bol,mpa,23.8
2008,bol,mpa,25.7
2008,bol,mpa,28
2008,bol,mpa,28
2008,bol,mpa,22.5
2008,bol,mpa,29.5
2008,bol,mpa,26.8
2008,bol,mpa,29.5
2008,bol,mpa,28.8
2008,bol,mpa,28.2
2008,bol,mpa,31
2008,bol,mpa,36
2008,bol,mpa,23.5
2008,bol,mpa,28.6
2008,bol,mpa,24
2008,bol,mpa,28.2
2008,bol,mpa,20.9
2008,bol,mpa,24.6
2008,bol,mpa,30
2008,bol,mpa,23.3
2008,bol,mpa,23.2
2008,bol,mpa,19
2008,bol,mpa,23.8
2008,bol,mpa,22.6
2008,bol,mpa,34.5
2008,bol,mpa,27.7
2008,bol,mpa,27
2008,bol,mpa,23.8
2008,bol,mpa,21.2
2008,bol,mpa,21.3
2008,bol,mpa,23.1
2008,bol,mpa,21.4
2008,bol,mpa,30
2008,bol,mpa,32.6
2008,bol,mpa,29.4
2008,bol,mpa,23.6
2008,bol,mpa,25.8
2008,bol,mpa,21.1
2008,bol,mpa,25.7
2008,bol,mpa,25.5
2008,bol,mpa,23.7
2008,bol,mpa,21.5
2008,bol,mpa,23.6
2008,bol,mpa,25.5
2008,bol,mpa,25.5
2008,bol,mpa,24.3
2008,bol,mpa,21.5
2008,bol,mpa,27.4
2008,bol,mpa,24.2
2008,bol,mpa,28
2008,bol,mpa,22.6
2008,bol,mpa,25.2
2008,bol,mpa,24.1
2008,bol,mpa,33.3
2008,bol,mpa,28.5
2008,bol,mpa,33.2
2008,bol,mpa,21.8
2008,bol,mpa,27.5
2008,bol,mpa,24
2008,bol,mpa,25.7
2008,bol,mpa,24.3
2008,bol,mpa,23
2008,bol,mpa,21.5
2008,bol,mpa,21.8
2008,bol,mpa,21.8
2008,bol,mpa,40.1
2008,bol,mpa,23.9
2008,bol,mpa,26.1
2008,bol,mpa,28.1
2008,bol,mpa,23.5
2008,bol,mpa,20.6
2008,bol,mpa,23
2008,bol,mpa,32.3
2008,bol,mpa,28.2
2008,bol,mpa,24.1
2008,bol,mpa,28.2
2008,bol,mpa,31.4
2008,bol,mpa,25.5
2008,bol,mpa,23.8
2008,bol,mpa,22.5
2008,bol,mpa,29.5
2008,bol,mpa,22.7
2008,bol,mpa,28.8
2008,bol,mpa,23.8
2008,bol,mpa,28.2
2008,bol,mpa,30.7
2008,bol,mpa,25.5
2008,bol,mpa,23.2
2008,bol,mpa,24.6
2008,bol,mpa,28
2008,bol,mpa,26.5
2008,bol,mpa,23.6
2008,bol,mpa,24.3
2008,bol,mpa,26.4
2008,bol,mpa,24
2008,bol,mpa,25.2
2008,bol,mpa,26.6
2008,bol,mpa,31.5
2008,bol,mpa,25.6
2008,bol,mpa,40.1
2008,bol,mpa,23
2008,bol,mpa,26.1
2008,bol,mpa,18.8
2008,bol,mpa,20.7
2008,bol,mpa,23.5
2008,bol,mpa,17.5
2008,bol,mpa,30
2008,bol,mpa,21
2008,bol,con,17.5
2008,bol,con,22.9
2008,bol,con,26.3
2008,bol,con,30.5
2008,bol,con,24.3
2008,bol,con,21.9
2008,bol,con,24.8
2008,bol,con,23.1
2008,bol,con,28.5
2008,bol,con,18.4
2008,bol,con,23.1
2008,bol,con,26
2008,bol,con,26.6
2008,bol,con,26.7
2008,bol,con,23.5
2008,bol,con,18
2008,bol,con,25.6
2008,bol,con,20.2
2008,bol,con,22.9
2008,bol,con,18
2008,bol,con,17
2008,bol,con,23.9
2008,bol,con,20.5
2008,bol,con,24.3
2008,bol,con,24.4
2008,bol,con,20.7
2008,bol,con,25.5
2008,bol,con,16.1
2008,bol,con,19.8
2008,bol,con,26
2008,bol,con,19.7
2008,bol,con,26
2008,bol,con,22.8
2008,bol,con,22.1
2008,bol,con,21
2008,bol,con,24.6
2008,bol,con,23.3
2008,bol,con,20.1
2008,bol,con,23.1
2008,bol,con,20
2008,bol,con,19
2008,bol,con,23.6
2008,bol,con,25.5
2008,bol,con,23
2008,bol,con,25
2008,bol,con,29.5
2008,bol,con,24.2
2008,bol,con,26.1
2008,bol,con,29
2008,bol,con,22.1
2008,bol,con,23.1
2008,bol,con,23.1
2008,bol,con,23.2
2008,bol,con,23.7
2008,bol,con,16.6
2008,bol,con,24.3
2008,bol,con,24.5
2008,bol,con,24.5
2008,bol,con,17.5
2008,bol,con,20.5
2008,bol,con,23.7
2008,bol,con,17.9
2008,bol,con,22.5
2008,bol,con,24.6
2008,bol,con,26.2
2008,bol,con,26.8
2008,bol,con,21.8
2008,bol,con,23
2008,bol,con,24
2008,bol,con,24.3
2008,bol,con,17.8
2008,bol,con,24.2
2008,bol,con,25.3
2008,bol,con,20.3
2008,bol,con,24
2008,bol,con,19.9
2008,bol,con,15.9
2008,bol,con,21.5
2009,bol,mpa,25.4
2009,bol,mpa,23.8
2009,bol,mpa,22
2009,bol,mpa,31.1
2009,bol,mpa,26.6
2009,bol,mpa,23.4
2009,bol,mpa,33.8
2009,bol,mpa,30.1
2009,bol,mpa,26.8
2009,bol,mpa,30.7
2009,bol,mpa,25.5
2009,bol,mpa,16.9
2009,bol,mpa,23.8
2009,bol,mpa,26.4
2009,bol,mpa,27.1
2009,bol,mpa,25
2009,bol,mpa,22
2009,bol,mpa,30.1
2009,bol,mpa,25.6
2009,bol,mpa,29
2009,bol,mpa,26.4
2009,bol,mpa,35.1
2009,bol,mpa,28.9
2009,bol,mpa,24.2
2009,bol,mpa,27.9
2009,bol,mpa,23.3
2009,bol,mpa,27.1
2009,bol,mpa,22.6
2009,bol,mpa,21.8
2009,bol,mpa,21.5
2009,bol,mpa,27.5
2009,bol,mpa,24.2
2009,bol,mpa,24.7
2009,bol,mpa,25.8
2009,bol,mpa,23.2
2009,bol,mpa,24.1
2009,bol,mpa,35
2009,bol,mpa,28.6
2009,bol,mpa,26.8
2009,bol,mpa,31
2009,bol,mpa,26.4
2009,bol,mpa,23
2009,bol,mpa,23.8
2009,bol,mpa,29.9
2009,bol,mpa,23.8
2009,bol,mpa,23
2009,bol,mpa,23.5
2009,bol,mpa,25.2
2009,bol,mpa,26.2
2009,bol,mpa,25.7
2009,bol,mpa,23.5
2009,bol,mpa,28.1
2009,bol,mpa,24
2009,bol,mpa,23
2009,bol,mpa,24.2
2009,bol,mpa,25.5
2009,bol,mpa,25.5
2009,bol,mpa,30.5
2009,bol,mpa,24.3
2009,bol,mpa,28.9
2009,bol,mpa,19.2
2009,bol,mpa,23.6
2009,bol,mpa,20.2
2009,bol,mpa,20.8
2009,bol,mpa,22.7
2009,bol,mpa,29.5
2009,bol,mpa,25.5
2009,bol,mpa,26.8
2009,bol,mpa,20.5
2009,bol,mpa,28.5
2009,bol,mpa,25.6
2009,bol,mpa,27
2009,bol,mpa,23.9
2009,bol,mpa,24.5
2009,bol,mpa,27.2
2009,bol,mpa,26
2009,bol,mpa,24.3
2009,bol,mpa,20.3
2009,bol,mpa,22.3
2009,bol,mpa,27.1
2009,bol,mpa,23.5
2009,bol,mpa,24.9
2009,bol,mpa,29
2009,bol,mpa,27.6
2009,bol,mpa,28.1
2009,bol,mpa,25.5
2009,bol,mpa,25.3
2009,bol,mpa,22.3
2009,bol,mpa,23.5
2009,bol,mpa,25.6
2009,bol,mpa,24.2
2009,bol,mpa,27.6
2009,bol,mpa,19.9
2009,bol,mpa,23.6
2009,bol,mpa,24
2009,bol,mpa,23.3
2009,bol,mpa,25.6
2009,bol,mpa,19.4
2009,bol,mpa,23
2009,bol,mpa,20
2009,bol,mpa,26.7
2009,bol,mpa,25.3
2009,bol,mpa,23.6
2009,bol,mpa,27.7
2009,bol,mpa,28.6
2009,bol,mpa,28.4
2009,bol,mpa,31
2009,bol,mpa,26.3
2009,bol,mpa,27.4
2009,bol,mpa,25.3
2009,bol,mpa,23.6
2009,bol,mpa,19.2
2009,bol,mpa,24.5
2009,bol,mpa,31
2009,bol,mpa,20.5
2009,bol,mpa,25
2009,bol,mpa,24.6
2009,bol,mpa,18.3
2009,bol,mpa,17.7
2009,bol,mpa,20.4
2009,bol,mpa,30.3
2009,bol,mpa,26.3
2009,bol,mpa,20.1
2009,bol,mpa,28.2
2009,bol,mpa,25.5
2009,bol,mpa,22
2009,bol,mpa,19
2009,bol,mpa,22.1
2009,bol,mpa,22
2009,bol,mpa,25.2
2009,bol,mpa,24
2009,bol,mpa,23.1
2009,bol,mpa,22.3
2009,bol,mpa,21
2009,bol,mpa,20.7
2009,bol,mpa,24.8
2009,bol,mpa,28.8
2009,bol,mpa,25
2009,bol,mpa,26.8
2009,bol,mpa,27.3
2009,bol,mpa,27
2009,bol,mpa,22.5
2009,bol,mpa,25
2009,bol,mpa,26.3
2009,bol,mpa,24.8
2009,bol,mpa,19.5
2009,bol,mpa,23.2
2009,bol,mpa,35.1
2009,bol,mpa,27.8
2009,bol,mpa,31
2009,bol,mpa,22.6
2009,bol,mpa,26.6
2009,bol,mpa,34.5
2009,bol,mpa,19.6
2009,bol,mpa,23.8
2009,bol,mpa,25.9
2009,bol,mpa,28.2
2009,bol,mpa,29.7
2009,bol,mpa,29.2
2009,bol,mpa,29.5
2009,bol,mpa,31.4
2009,bol,mpa,35
2009,bol,mpa,26.6
2009,bol,mpa,32.7
2009,bol,mpa,26
2009,bol,mpa,25.3
2009,bol,mpa,25.6
2009,bol,mpa,21.2
2009,bol,mpa,20.5
2009,bol,mpa,25.2
2009,bol,mpa,22.7
2009,bol,mpa,21.7
2009,bol,mpa,23.8
2009,bol,mpa,24.6
2009,bol,mpa,30.8
2009,bol,mpa,28.5
2009,bol,mpa,24.6
2009,bol,mpa,21.7
2009,bol,mpa,30
2009,bol,mpa,23.4
2009,bol,mpa,26.8
2009,bol,mpa,27
2009,bol,mpa,27.5
2009,bol,mpa,26.3
2009,bol,mpa,21.5
2009,bol,mpa,23.2
2009,bol,mpa,21.1
2009,bol,mpa,24.1
2009,bol,mpa,25
2009,bol,mpa,30.2
2009,bol,mpa,26.1
2009,bol,mpa,31.7
2009,bol,mpa,23.2
2009,bol,mpa,29.1
2009,bol,mpa,24
2009,bol,mpa,27.6
2009,bol,mpa,25.5
2009,bol,mpa,24.5
2009,bol,mpa,22.4
2009,bol,mpa,26.2
2009,bol,mpa,31.2
2009,bol,mpa,28.1
2009,bol,mpa,22.8
2009,bol,mpa,30.4
2009,bol,mpa,23.3
2009,bol,mpa,27.5
2009,bol,mpa,23.5
2009,bol,mpa,24.2
2009,bol,mpa,22.2
2009,bol,mpa,25.4
2009,bol,mpa,25.6
2009,bol,mpa,31.3
2009,bol,mpa,23
2009,bol,mpa,28
2009,bol,mpa,24.8
2009,bol,mpa,27.3
2009,bol,mpa,25
2009,bol,mpa,28.2
2009,bol,mpa,35.5
2009,bol,mpa,26.4
2009,bol,mpa,25
2009,bol,mpa,23.6
2009,bol,mpa,26.4
2009,bol,mpa,27.3
2009,bol,mpa,28.2
2009,bol,mpa,29
2009,bol,mpa,25.6
2009,bol,mpa,23.2
2009,bol,mpa,27.5
2009,bol,mpa,28.2
2009,bol,mpa,25.6
2009,bol,mpa,24.2
2009,bol,mpa,27
2009,bol,mpa,22.6
2009,bol,mpa,26.8
2009,bol,mpa,27.1
2009,bol,mpa,24.4
2009,bol,mpa,24.4
2009,bol,mpa,30.5
2009,bol,mpa,24.3
2009,bol,mpa,28.7
2009,bol,mpa,25.8
2009,bol,mpa,24.2
2009,bol,mpa,24.2
2009,bol,mpa,22.1
2009,bol,mpa,30.5
2009,bol,mpa,23.5
2009,bol,mpa,25.9
2009,bol,mpa,27.1
2009,bol,mpa,27.5
2009,bol,mpa,20.1
2009,bol,mpa,23
2009,bol,mpa,27.1
2009,bol,mpa,24.4
2009,bol,mpa,20
2009,bol,mpa,28.1
2009,bol,mpa,22.5
2009,bol,mpa,25.3
2009,bol,mpa,24.7
2009,bol,mpa,23.9
2009,bol,mpa,18.5
2009,bol,mpa,23.5
2009,bol,mpa,24.1
2009,bol,mpa,21.5
2009,bol,mpa,21.1
2009,bol,mpa,21.4
2009,bol,mpa,29.1
2009,bol,mpa,25.5
2009,bol,mpa,17.9
2009,bol,mpa,22.7
2009,bol,mpa,22.4
2009,bol,mpa,17.7
2009,bol,mpa,23.9
2009,bol,mpa,25.8
2009,bol,mpa,25.5
2009,bol,mpa,26
2009,bol,mpa,22.7
2009,bol,mpa,27.2
2009,bol,mpa,30.4
2009,bol,mpa,27.6
2009,bol,mpa,25
2009,bol,mpa,25
2009,bol,mpa,24.5
2009,bol,mpa,22.8
2009,bol,mpa,23.3
2009,bol,mpa,27.7
2009,bol,mpa,19.5
2009,bol,mpa,23
2009,bol,mpa,34.5
2009,bol,mpa,21.5
2009,bol,mpa,18.9
2009,bol,mpa,27
2009,bol,mpa,23.7
2009,bol,mpa,25.6
2009,bol,mpa,19.8
2009,bol,mpa,24.7
2009,bol,mpa,20.3
2009,bol,con,26.9
2009,bol,con,25.7
2009,bol,con,27.4
2009,bol,con,24
2009,bol,con,29.7
2009,bol,con,24.7
2009,bol,con,24.1
2009,bol,con,20.2
2009,bol,con,24.3
2009,bol,con,23
2009,bol,con,24.5
2009,bol,con,24.7
2009,bol,con,22.3
2009,bol,con,26.6
2009,bol,con,21.2
2009,bol,con,23.7
2009,bol,con,19.5
2009,bol,con,26.8
2009,bol,con,24.2
2009,bol,con,26.2
2009,bol,con,26.3
2009,bol,con,21.2
2009,bol,con,20
2009,bol,con,24.4
2009,bol,con,19.6
2009,bol,con,24.6
2009,bol,con,26.2
2009,bol,con,24.2
2009,bol,con,23.8
2009,bol,con,20.2
2009,bol,con,26.2
2009,bol,con,21.7
2009,bol,con,24.7
2009,bol,con,20.5
2009,bol,con,27.2
2009,bol,con,31.5
2009,bol,con,23.5
2009,bol,con,26.3
2009,bol,con,26.8
2009,bol,con,26.3
2009,bol,con,22
2009,bol,con,21.2
2009,bol,con,29
2009,bol,con,20.4
2009,bol,con,19.9
2009,bol,con,28.2
2009,bol,con,23.3
2009,bol,con,23.5
2009,bol,con,18.8
2009,bol,con,21.8
2009,bol,con,24.7
2009,bol,con,25.8
2009,bol,con,24.7
2009,bol,con,20.5
2009,bol,con,24.5
2009,bol,con,25.3
2009,bol,con,20.6
2009,bol,con,21.5
2009,bol,con,24.3
2009,bol,con,20
2009,bol,con,22.6
2009,bol,con,29.4
2009,bol,con,20.8
2009,bol,con,21.6
2009,bol,con,25.4
2009,bol,con,28
2009,bol,con,20.3
2009,bol,con,23.3
2009,bol,con,28.2
2009,bol,con,22.5
2009,bol,con,26.8
2009,bol,con,21.9
2009,bol,con,20.3
2009,bol,con,24.6
2009,bol,con,24.8
2009,bol,con,24.6
2009,bol,con,21.5
2009,bol,con,22.6
2009,bol,con,24
2009,bol,con,25.1
2009,bol,con,23.5
2009,bol,con,21.4
2009,bol,con,23.6
2009,bol,con,21
2009,bol,con,22.5
2009,bol,con,25.2
2009,bol,con,25.2
2009,bol,con,21
2009,bol,con,31.5
2009,bol,con,31.3
2009,bol,con,23
2009,bol,con,22.3
2009,bol,con,19.5
2009,bol,con,28.4
2009,bol,con,31.7
2009,bol,con,26.2
2009,bol,con,20.2
2009,bol,con,28.2
2009,bol,con,23.3
2009,bol,con,26.6
2009,bol,con,26.9
2009,bol,con,23
2009,bol,con,20.4
2009,bol,con,29.7
2009,bol,con,30.1
2009,bol,con,23.5
2009,bol,con,22.6
2009,bol,con,20.3
2009,bol,con,25.5
2009,bol,con,23.4
2009,bol,con,22.8
2009,bol,con,25
2009,bol,con,25.8
2009,bol,con,21.4
2009,bol,con,20.5
2009,bol,con,27.2
2009,bol,con,25
2009,bol,con,21.5
2009,bol,con,24.8
2009,bol,con,24.8
2009,bol,con,21
2009,bol,con,21.8
2009,bol,con,21.8
2009,bol,con,26.3
2009,bol,con,24.4
2009,bol,con,22.6
2009,bol,con,19.5
2009,bol,con,21.2
2009,bol,con,26
2009,bol,con,26
2009,bol,con,23.7
2009,bol,con,19.5
2009,bol,con,21.2
2009,bol,con,20
2009,bol,con,18.2
2009,bol,con,25.3
2009,bol,con,29
